name	virus	subtype	length	sequence
468	HIV-1	B (check for 39_BF)	200
432	HIV-1	12_BF	200
461	HIV-1	07_BC	200
489	HIV-1	47_BF	200
456	HIV-1	C (check for 07_BC)	200
523	HIV-1	G (check for 25_cpx)	200
503	HIV-1	D (check for 05_DF)	200
512	HIV-1	G (check for 25_cpx)	200
504	HIV-1	F1 (check for 05_DF)	200
524	HIV-1	A1 (check for 18_cpx)	200
514	HIV-1	G (check for 25_cpx)	200
531	HIV-1	C (check for 08_BC)	200
532	HIV-1	C (check for 08_BC)	200
431	HIV-1	F1 (check for 12_BF)	200
520	HIV-1	G (check for 25_cpx)	200
516	HIV-1	25_cpx	200
474	HIV-1	B (check for 39_BF)	200
509	HIV-1	F1 (check for 05_DF)	200
521	HIV-1	G (check for 25_cpx)	200
483	HIV-1	F1 (check for 47_BF)	200
465	HIV-1	39_BF	215
350	HIV-1	G (check for 43_02G)	200
505	HIV-1	F1 (check for 05_DF)	200
492	HIV-1	B	200
518	HIV-1	25_cpx	200
517	HIV-1	25_cpx	200
522	HIV-1	25_cpx	200
526	HIV-1	C (check for 08_BC)	200
511	HIV-1	G (check for 25_cpx)	200
493	HIV-1	B (check for 47_BF)	200
528	HIV-1	C (check for 08_BC)	200
529	HIV-1	B (check for 08_BC)	200
473	HIV-1	F1 (check for 39_BF)	200
515	HIV-1	25_cpx	200
498	HIV-1	F1 (check for 05_DF)	200
499	HIV-1	05_DF	200
513	HIV-1	G (check for 25_cpx)	200
510	HIV-1	G (check for 25_cpx)	197
508	HIV-1	F1 (check for 05_DF)	201
506	HIV-1	F1 (check for 05_DF)	201
525	HIV-1	08_BC	189
405	HIV-1	29_BF	200
460	HIV-1	C (check for 07_BC)	200
519	HIV-1	25_cpx	200
507	HIV-1	F1 (check for 05_DF)	200
527	HIV-1	C (check for 08_BC)	200
501	HIV-1	B (check for 05_DF)	200
536	HIV-1	C (check for 08_BC)	200
550	HIV-1	K	201
569	HIV-1	G (check for 24_BG)	200
540	HIV-1	K	200
565	HIV-1	24_BG	200
575	HIV-1	H	200
558	HIV-1	B (check for 24_BG)	200
543	HIV-1	K	200
567	HIV-1	G (check for 24_BG)	200
556	HIV-1	G (check for 24_BG)	200
553	HIV-1	K	200
555	HIV-1	24_BG	173
548	HIV-1	K	200
560	HIV-1	B (check for 24_BG)	200
547	HIV-1	K	200
545	HIV-1	K	200
576	HIV-1	H	200
564	HIV-1	B (check for 20_BG)	200
571	HIV-1	H	200
563	HIV-1	A1 (check for 24_BG)	200
541	HIV-1	K	200
546	HIV-1	K	200
557	HIV-1	24_BG	200
549	HIV-1	K	200
530	HIV-1	B (check for 08_BC)	200
500	HIV-1	F1 (check for 05_DF)	200
552	HIV-1	K	200
537	HIV-1	08_BC	200
554	HIV-1	K	195
559	HIV-1	B (check for 24_BG)	200
566	HIV-1	G (check for 24_BG)	200
535	HIV-1	C (check for 08_BC)	200
568	HIV-1	G (check for 24_BG)	200
551	HIV-1	K	200
572	HIV-1	H	200
562	HIV-1	B (check for 24_BG)	200
570	HIV-1	H	194
539	HIV-1	08_BC	200
542	HIV-1	K	200
544	HIV-1	K	200
538	HIV-1	08_BC	200
612	HIV-1	04_cpx	400
597	HIV-1	B (check for 03_AB)	400
618	HIV-1	37_cpx	400
600	HIV-1	04_cpx	400
609	HIV-1	04_cpx	400
598	HIV-1	03_AB	400
607	HIV-1	04_cpx	400
573	HIV-1	H	200
604	HIV-1	04_cpx	400
603	HIV-1	04_cpx	400
602	HIV-1	04_cpx	400
606	HIV-1	04_cpx	400
596	HIV-1	03_AB	400
610	HIV-1	04_cpx	400
613	HIV-1	37_cpx	394
594	HIV-1	B (check for 03_AB)	400
615	HIV-1	37_cpx	400
593	HIV-1	B (check for 03_AB)	400
